,Article Name,view_count,size,min_size,max_size,Article Namespace,page_namespace,page_title,date,edits,minor_edits,view_count_talk,size_talk,min_size_talk,max_size_talk,Article Namespace_talk,page_namespace_talk,page_title_talk,date_talk,edits_talk,minor_edits_talk
6351316,Bulgedmouth,1.0,6476.0,6476.0,6476.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1006223,Marion_Mahony_Griffin,36.0,50483.0,16646.0,188187.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2253913,Into_the_blue,3.0,7607.0,7606.0,7609.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2704453,Triesenberg%2C_Liechtenstein,1.0,25289.0,25289.0,25289.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1000597,Marcelo_R%C3%ADos,109.0,182941.0,37645.0,677152.0,0.0,,,20160401,0.0,0.0,1.0,15570.0,15570.0,15570.0,1.0,,,,,
8996186,Cotswold_Canals,1.0,6883.0,6883.0,6883.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4776923,USS_Torchwood_(AN-55),2.0,11560.0,11559.0,11561.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6890024,"R%C3%B3%C5%BCany,_Warmian-Masurian_Voivodeship",2.0,10079.0,10079.0,10079.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3887086,"Government_House,_Auckland",9.0,22092.0,9978.0,41698.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4597767,Microsporidium,5.0,35257.0,28205.0,56410.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5980507,Archaeological_Museum_of_Ioannina,5.0,13196.0,9071.0,29667.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6225465,Siege_of_Ch%C3%A2teau_Gaillard,9.0,30839.0,13331.0,105024.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4605371,Monthly_Hesperian_Student,1.0,10168.0,10168.0,10168.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6443946,I_Love_Rock_n%27_Roll_(album),1.0,20867.0,20867.0,20867.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7072531,File%3AMetroBrussel_Sint-Guido_perrons.jpg,1.0,8789.0,8789.0,8789.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3889561,Greek_(name),2.0,53756.0,53754.0,53759.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1697337,Victor_Nurenberg,6.0,17037.0,11469.0,44477.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9726144,G%C3%B6mmaren,1.0,12625.0,12625.0,12625.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4130724,Saleem_Sheikh,32.0,32165.0,10818.0,254916.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5662613,Cat_Barber,2.0,12432.0,12432.0,12432.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3968315,Ku%C5%A1iljevo,1.0,8966.0,8966.0,8966.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1753779,When_I_Grow_Up_(The_Pussycat_Dolls_song),65.0,295408.0,48309.0,1132493.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9217815,Capital_of_armenia,1.0,6508.0,6508.0,6508.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1313992,Rivet,526.0,724493.0,265832.0,1403727.0,0.0,0.0,Rivet,20160401.0,2.0,1.0,3.0,16239.0,16239.0,16241.0,1.0,,,,,
8557504,Everything%27s_Jake_(Adventure_Time),1.0,62165.0,62165.0,62165.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
272159,Bukharan%20Jews,1.0,13839.0,13839.0,13839.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3425525,Royal_Norwegian_Navy_ships,1.0,32164.0,32164.0,32164.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5439178,Malayalam_films_of_2009,9.0,41553.0,31164.0,62331.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3434915,Saint-Ouen-le-Brisoult,4.0,35894.0,19213.0,85898.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4643341,Parinari_District,2.0,10354.0,10353.0,10356.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3447005,Scout_(association_football),33.0,66495.0,14326.0,233537.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2935570,Benicarl%C3%B3,14.0,22414.0,14004.0,70007.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7009289,Atlantic_City_%5C%26,1.0,24993.0,24993.0,24993.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4590660,Maurizio_Bensaude,7.0,28552.0,10472.0,67248.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1574406,Title_company,4.0,45915.0,27765.0,100364.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8297249,Dasyurus_spartacus,1.0,14511.0,14511.0,14511.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4468381,Glenn_Patterson,14.0,17459.0,0.0,40995.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5997426,Biskuti,1.0,6470.0,6470.0,6470.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5757893,Jan-Philipp_Lang,1.0,6500.0,6500.0,6500.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3162676,Jamaica%E2%80%93Far_Rockaway_line,4.0,31656.0,31653.0,31660.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2473957,One_by_Two_(2014_film),60.0,46935.0,14439.0,218708.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8810520,I_am_Just_Feeling_Alive_(album),4.0,102176.0,102176.0,102176.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2431803,Mukah_Airport,5.0,12979.0,12961.0,12990.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2711565,"U.S._presidential_election,_1968",54.0,384366.0,81870.0,1067719.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6160813,Mpak%2C_Senegal,1.0,11688.0,11688.0,11688.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1706146,Vilhelm_Swedenborg,3.0,15627.0,8940.0,29001.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7331565,Decrease_of_load,1.0,6501.0,6501.0,6501.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4133857,Santa%27s_Village_(Illinois),4.0,16607.0,16599.0,16632.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3492760,Suicide_Pact_%E2%80%93_You_First,6.0,21637.0,13470.0,62450.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5496921,Pyeongnae-Hopyeong_Station,3.0,33015.0,21486.0,44545.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
479595,Eastern_europe,20.0,122721.0,50583.0,308177.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
42470,2008_Ykk%C3%B6nen,5.0,10687.0,10676.0,10694.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7266337,1989_Delaware_State_Hornets_football_team,1.0,26034.0,26034.0,26034.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2205905,Hans%20Meulengracht-Madsen,1.0,10648.0,10648.0,10648.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7705300,Philip_Glassborow,4.0,12558.0,8217.0,25582.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6086455,Have_I_Been_Pwned,9.0,161415.0,71740.0,251090.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9600239,Sol_Koffler,1.0,6505.0,6505.0,6505.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4183817,Tena_(woreda),4.0,10401.0,10400.0,10403.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8010081,1988/89_Courage_League,1.0,25090.0,25090.0,25090.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7289694,Association_of_Drainage_Authorities,1.0,11438.0,11438.0,11438.0,0.0,,,20160401,0.0,0.0,1.0,59510.0,59510.0,59510.0,1.0,,,,,
3809838,Cynthia_Ferrier_McLeod,1.0,11739.0,11739.0,11739.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7189408,Reasoning_Frameworks,1.0,6503.0,6503.0,6503.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1199711,Pavel_Solomatin,7.0,11695.0,11557.0,12399.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5381346,IC_4624,1.0,6492.0,6492.0,6492.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
610945,Gertruid_Bolwater,2.0,20422.0,9333.0,31511.0,0.0,,,20160401,0.0,0.0,1.0,9902.0,9902.0,9902.0,1.0,,,,,
1222918,Pigeon_post,120.0,106731.0,18447.0,198734.0,0.0,,,20160401,0.0,0.0,1.0,12613.0,12613.0,12613.0,1.0,,,,,
9608436,Susudio,1.0,21083.0,21083.0,21083.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9019317,File%3AMeander_in_Ashes_Hollow.jpg,1.0,32122.0,32122.0,32122.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1320813,Robson%27s_Extreme_Fishing_Challenge,14.0,13110.0,10296.0,30910.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6619277,VIS_Idoli_-_Hajde,1.0,6515.0,6515.0,6515.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8749785,Burn_Rubber_On_Me_%28Why_You_Wanna_Hurt_Me%29,1.0,10548.0,10548.0,10548.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3631390,"Yali,%20Antioquia",1.0,12488.0,12488.0,12488.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5489715,Planina_Nad_Horjulom%2C_Dobrova_Polhov_gradec,4.0,52278.0,52278.0,52278.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1647114,Using_NIKON_FM2_Camera_(quick_overview),1.0,6581.0,6581.0,6581.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4390572,Computer_Art,10.0,25434.0,18468.0,62696.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4906520,Dallin_Malmgren,1.0,8358.0,8358.0,8358.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1586991,Toyota_New_Zealand,12.0,52650.0,10488.0,150536.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2876052,A_e_o_z_(album),1.0,11702.0,11702.0,11702.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3744410,Battle_of_Ongjin,15.0,34782.0,14465.0,70335.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
963794,Los_Angeles_Trade_Technical_College,5.0,48692.0,27170.0,55867.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4035791,Move%20It,1.0,13475.0,13475.0,13475.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6598995,Teodor%C3%83%C2%B3w_Du%C3%85%C2%BCy,1.0,6557.0,6557.0,6557.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
485677,Education_in_Burkina_Faso,36.0,61952.0,14172.0,130420.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2245749,In_Between_Tour,1.0,12722.0,12722.0,12722.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3694579,4_hero_-_universal_love_(remix),1.0,6554.0,6554.0,6554.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9645124,13320131_(number),1.0,6516.0,6516.0,6516.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7450124,Pay_Day_Loans_South_Boston_Va,1.0,6549.0,6549.0,6549.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
627373,Gord_the_Rogue,17.0,28205.0,20144.0,60444.0,0.0,,,20160401,0.0,0.0,1.0,15645.0,15645.0,15645.0,1.0,,,,,
4576180,Luvisols,11.0,20870.0,15174.0,30362.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4815061,2007_Kabaddi_World_Cup,19.0,20664.0,13368.0,40122.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4909755,David_Sutton_(tenor),1.0,8790.0,8790.0,8790.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3671096,%E5%B8%8C%E4%BB%80%E5%8D%A1,1.0,6533.0,6533.0,6533.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9890552,A207_road_(Great_Britain),1.0,24032.0,24032.0,24032.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8517215,Basket_Flower_Iraq,1.0,6510.0,6510.0,6510.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5517763,"San_Giovanni_Calibita,_Rome",3.0,8729.0,8728.0,8731.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1175148,Oxleas_NHS_Foundation_Trust,3.0,23643.0,12400.0,46125.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6972317,Zaz968m,1.0,6472.0,6472.0,6472.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
473386,E-6_Mercury,45.0,36935.0,13500.0,117254.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1788579,Yokes,2.0,15179.0,7224.0,23134.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7739932,Suha%C4%8Da_(Bosanski_Novi),5.0,10836.0,8669.0,17338.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2629559,St_Hippolytus,2.0,27576.0,27568.0,27585.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9868692,Walnut_Park_California_Is,1.0,6532.0,6532.0,6532.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6603864,The_Scientific_Basis_of_Astrology,1.0,6542.0,6542.0,6542.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1611310,USS_Albert_T._Harris_%28DE-447%29,1.0,15250.0,15250.0,15250.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
635576,Great_Mississippi_Flood_of_1927,155.0,199642.0,0.0,788551.0,0.0,,,20160401,0.0,0.0,1.0,17885.0,17885.0,17885.0,1.0,,,,,
6313812,Al-Jaish_(Syria),3.0,56362.0,20002.0,129083.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1289727,Reckon_(company),14.0,18061.0,9426.0,52566.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
272903,Bulletproof_diet,11.0,11663.0,10600.0,21226.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3755349,Blast_from_the_Past_(novel),13.0,13235.0,11027.0,22059.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
264113,British_Rail_Class_41,9.0,13312.0,7079.0,22583.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10041045,Patsy's,1.0,11087.0,11087.0,11087.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4967095,HMS_Templar_(P316),1.0,11927.0,11927.0,11927.0,0.0,,,20160401,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,
5773075,Kiesha_Kane,1.0,6497.0,6497.0,6497.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1265532,QRISK,43.0,37660.0,9721.0,121982.0,0.0,,,20160401,0.0,0.0,1.0,7556.0,7556.0,7556.0,1.0,,,,,
506842,Ensemble_learning,430.0,342922.0,195659.0,528152.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8433946,Special%3AExport/carving,1.0,1669.0,1669.0,1669.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6209651,Roman_Catholic_Archdiocese_of_Huancayo,6.0,15438.0,12862.0,25738.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2570403,Ruthenensis,1.0,6476.0,6476.0,6476.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5025510,Late-night_news,6.0,13537.0,9837.0,32008.0,0.0,,,20160401,0.0,0.0,1.0,9181.0,9181.0,9181.0,1.0,,,,,
4517514,"Jaromir,_Duke_of_Bohemia",7.0,31336.0,13529.0,89034.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7498346,TeXLive,2.0,12199.0,12197.0,12202.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6872967,Palestine_symphony_orchestra,1.0,6533.0,6533.0,6533.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9455176,Cassini_%26,12.0,295092.0,295092.0,295092.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10083080,Taste_the_Waste,1.0,6509.0,6509.0,6509.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1834810,2001_Ukrainian_Amateur_Cup,1.0,10186.0,10186.0,10186.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4452658,Francisco_Manuel_de_Mello,6.0,30616.0,14314.0,64313.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2353634,List_of_airports_in_Africa,7.0,77576.0,30172.0,314413.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9245008,Emil_Grandell,1.0,7610.0,7610.0,7610.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9437655,Athletics_at_the_1995_Summer_Universiade_%E2%80%93_Men%27s_pole_vault,1.0,12388.0,12388.0,12388.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8326364,Gorkha_Paltana_Prashant_Tamang_and_Anju_Pant,1.0,6581.0,6581.0,6581.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1792491,Yule_House,4.0,15487.0,9933.0,32142.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5861545,Rinegoziereste,1.0,6486.0,6486.0,6486.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6247954,Tania_Katan,4.0,14844.0,14450.0,15633.0,0.0,,,20160401,0.0,0.0,1.0,10994.0,10994.0,10994.0,1.0,,,,,
3478716,Splendid_poison_frog,4.0,9992.0,9991.0,9997.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7065060,Epasa,1.0,6462.0,6462.0,6462.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5245385,Alam_Gull_Kuchi,3.0,11669.0,6709.0,21575.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6288654,%E5%94%AF%E4%B8%80%E5%8F%98%E9%87%8F,1.0,6556.0,6556.0,6556.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6838277,Maria_Dorothea_Charitable_Union,1.0,6533.0,6533.0,6533.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5769941,Karma_Pakshi,7.0,56502.0,21900.0,138384.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5884118,Skrbensk%C3%BD,3.0,11484.0,11484.0,11484.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8157373,Onychogenic,1.0,6476.0,6476.0,6476.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4478168,H%C3%BCfi_Glacier,3.0,8350.0,8350.0,8352.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
701039,Hormadi,1.0,6468.0,6468.0,6468.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1359526,Samuel_Gompers,286.0,457952.0,63592.0,1253742.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1363038,"Sandstone_Railway_Culvert,_Wulkuraka",1.0,13547.0,13547.0,13547.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7068856,FLUACIZINE,1.0,6495.0,6495.0,6495.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5809049,Midland_Scientific,2.0,8949.0,8948.0,8950.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7204544,Segunda_mano_barcelona_store,1.0,6532.0,6532.0,6532.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5016831,King_Richard_IV,5.0,35952.0,35950.0,35961.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
355490,Clostridia,160.0,167307.0,17191.0,506412.0,0.0,,,20160401,0.0,0.0,1.0,33515.0,33515.0,33515.0,1.0,,,,,
3700015,A_Midsummer_Night%27s_Dream_(disambiguation),5.0,9678.0,9676.0,9681.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7676007,Manchester_blackley_(uk_parliament_constituency),1.0,6584.0,6584.0,6584.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8484989,.sln,1.0,70403.0,70403.0,70403.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8801135,Hack_para_galaxy_life_funcionable_2013,1.0,6563.0,6563.0,6563.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5225948,1950_24_Hours_of_Le_Mans,14.0,81715.0,16920.0,467580.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7290118,Athletics_at_the_1986_Central_American_and_Caribbean_Games,2.0,15371.0,15369.0,15373.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4148496,Silas_Condit,3.0,22407.0,8716.0,29255.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5704078,Erick_Chipeta,6.0,10936.0,9105.0,18238.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6429758,Gwynfi,1.0,9210.0,9210.0,9210.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7172396,Pamiri%20people,1.0,6264.0,6264.0,6264.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10013347,MV_Mtongwe,1.0,9928.0,9928.0,9928.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1582214,Too_difficult_box,3.0,7921.0,7921.0,7922.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8022100,Alghero_Aquarium,1.0,6510.0,6510.0,6510.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4271996,10th_Battalion_%28Australia%29,2.0,79230.0,28873.0,129587.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3440405,Sandy_Fussell,6.0,20342.0,10171.0,30513.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2462076,North_Qu%27Appelle,1.0,39621.0,39621.0,39621.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3853223,FTC-vidi,1.0,6473.0,6473.0,6473.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7827394,Christian_Bale_Weight_Loss_Diet_Oh,1.0,6555.0,6555.0,6555.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3548255,Tughlakabad_metro_station,18.0,23719.0,14492.0,43476.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
753188,Islamic_inheritance_jurisprudence,97.0,107287.0,20853.0,248626.0,0.0,,,20160401,0.0,0.0,1.0,9843.0,9843.0,9843.0,1.0,,,,,
7977635,The_Bones_of_What_You_Believe_(Special_Edition),13.0,171239.0,26350.0,316128.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6000777,Bori%20Koppa,1.0,4875.0,4875.0,4875.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8930072,Vautelet_(surname),1.0,6515.0,6515.0,6515.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5911973,"The_Warnaco_Group,_Inc.",1.0,45919.0,45919.0,45919.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
598546,"Gejia,_Liuyang",1.0,9421.0,9421.0,9421.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8411959,Richard_Pound,1.0,28441.0,28441.0,28441.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9217944,Car_Sharing_in_Sun_City_Summerlin_Nevada,1.0,6574.0,6574.0,6574.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8541485,Cultural_Outreach_Limited,1.0,25120.0,25120.0,25120.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7329289,Daniel_Matousek_a320,1.0,24991.0,24991.0,24991.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3883328,Glanton_Gang,4.0,17187.0,10778.0,36404.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5699346,Edwin_Sidney_Broussard,2.0,12500.0,12499.0,12501.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4239504,"Yukar%C4%B1kavac%C4%B1k,_Nall%C4%B1han",2.0,20908.0,9661.0,32155.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9025967,Gary_Sessa,1.0,6490.0,6490.0,6490.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1306663,Richard_E._Hughes,8.0,15399.0,13469.0,26938.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7865525,Gitweku,1.0,8893.0,8893.0,8893.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9228605,Coplan_ouvre_le_feu_%C3%A0_Mexico,1.0,9702.0,9702.0,9702.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
6153148,Methlick,6.0,30185.0,13107.0,54923.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3875610,Garu%2C_Minab,1.0,14409.0,14409.0,14409.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8751,%E6%9B%B2%E9%98%9C%E5%B8%82%E4%B9%B0%E7%94%B5%E6%A3%8D%E7%94%B5%E6%A3%92677%E3%80%90%E6%8E%A5%E5%8D%95QQ1282896585%E3%80%912016-03-24,1.0,6749.0,6749.0,6749.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4232022,World_of_warcraft_new_character_intro,1.0,6556.0,6556.0,6556.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
9469671,Darling_Miss_Dragon_Costume,1.0,6535.0,6535.0,6535.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
7866347,Godfrey_Isaacs,1.0,8017.0,8017.0,8017.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
916181,List_of_Filipino_writers,71.0,25611.0,0.0,67632.0,0.0,,,20160401,0.0,0.0,1.0,9523.0,9523.0,9523.0,1.0,,,,,
5751814,Institucional_yhaguy,1.0,6505.0,6505.0,6505.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
447658,Directional_filters,3.0,42817.0,42813.0,42827.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2524608,Proin_50_50_mg,1.0,6503.0,6503.0,6503.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
3184664,Joslyn_Tinkle,7.0,20157.0,9882.0,71498.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4088912,Plenty_Highway,7.0,20667.0,10700.0,39134.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1870761,Agate_(name),2.0,7099.0,7095.0,7103.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
8358402,LAHCM,1.0,11661.0,11661.0,11661.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
1183688,Palmerocassia_wislizenii,1.0,10564.0,10564.0,10564.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
4632496,Oligosaccharyl_transferase,2.0,17569.0,17569.0,17569.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
2083917,Donald_Lynden-Bell,22.0,20761.0,13054.0,91766.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5326495,Dutch_Second_Reformation,1.0,11129.0,11129.0,11129.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
10142519,Lyudmila_Mikhailovskaya,,,,,,,,20160401,0.0,0.0,1.0,10492.0,10492.0,10492.0,1.0,,,,,
2969238,Carl_Sciortino,20.0,51135.0,13767.0,206974.0,0.0,0.0,Carl_Sciortino,20160401.0,1.0,1.0,,,,,,,,,,
8580599,Hot_sexy_indian_song_ae_sagar_ki_lehron_samundar,1.0,6594.0,6594.0,6594.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
5417715,Laborec_River,1.0,9539.0,9539.0,9539.0,0.0,,,20160401,0.0,0.0,,,,,,,,,,
